platformId,gameId,champion,queue,season,timestamp,role,lane
KR,4286387858,523,450,13,1.58641E+12,DUO,NONE
KR,4285880231,429,420,13,1.58637E+12,DUO_CARRY,BOTTOM
KR,4285795613,429,420,13,1.58637E+12,DUO_SUPPORT,NONE
KR,4285629666,523,420,13,1.58636E+12,DUO_CARRY,BOTTOM
KR,4285654874,235,420,13,1.58636E+12,NONE,JUNGLE
KR,4285429722,523,420,13,1.58636E+12,DUO,BOTTOM
KR,4284531089,516,420,13,1.58634E+12,SOLO,TOP
KR,4284491585,110,420,13,1.58634E+12,DUO_CARRY,BOTTOM
KR,4284406370,235,420,13,1.58634E+12,DUO_SUPPORT,NONE
KR,4283260376,7,450,13,1.58628E+12,SOLO,BOTTOM
KR,4283138118,429,420,13,1.58628E+12,DUO_CARRY,BOTTOM
KR,4283211736,21,420,13,1.58628E+12,DUO_CARRY,BOTTOM
KR,4283037486,523,420,13,1.58628E+12,DUO_CARRY,BOTTOM
KR,4282321728,121,450,13,1.58626E+12,DUO_SUPPORT,NONE
KR,4282097232,21,420,13,1.58626E+12,DUO,NONE
KR,4282041407,145,420,13,1.58626E+12,DUO_CARRY,BOTTOM
KR,4281853948,235,420,13,1.58625E+12,DUO_SUPPORT,BOTTOM
KR,4281388641,57,450,13,1.58624E+12,DUO_SUPPORT,NONE
KR,4280830832,523,450,13,1.5862E+12,DUO,NONE
KR,4280464792,429,420,13,1.58619E+12,SOLO,BOTTOM
KR,4280348130,429,420,13,1.58619E+12,DUO_CARRY,BOTTOM
KR,4280392973,107,420,13,1.58619E+12,DUO_SUPPORT,NONE
KR,4280283506,235,420,13,1.58618E+12,NONE,JUNGLE
KR,4280164774,429,420,13,1.58618E+12,DUO_CARRY,BOTTOM
KR,4280068990,110,420,13,1.58618E+12,DUO_SUPPORT,NONE
KR,4279473442,21,420,13,1.58616E+12,DUO_CARRY,BOTTOM
KR,4279391861,110,420,13,1.58616E+12,DUO_CARRY,BOTTOM
KR,4279118572,429,420,13,1.58616E+12,DUO_SUPPORT,NONE
KR,4279092687,235,420,13,1.58616E+12,DUO_SUPPORT,BOTTOM
KR,4278748415,429,420,13,1.58615E+12,DUO,MID
KR,4271549798,38,450,13,1.58592E+12,DUO_CARRY,TOP
KR,4270603693,68,450,13,1.5859E+12,DUO_SUPPORT,NONE
KR,4269747295,523,420,13,1.58585E+12,DUO_SUPPORT,NONE
KR,4269823241,429,420,13,1.58585E+12,DUO_CARRY,BOTTOM
KR,4269699090,110,420,13,1.58585E+12,DUO_CARRY,BOTTOM
KR,4268502566,23,450,13,1.58582E+12,DUO_SUPPORT,NONE
KR,4268279901,429,420,13,1.58582E+12,DUO_CARRY,BOTTOM
KR,4268235209,429,420,13,1.58582E+12,DUO_SUPPORT,NONE
KR,4268188405,429,420,13,1.58582E+12,SOLO,BOTTOM
KR,4267884514,68,450,13,1.58581E+12,DUO_SUPPORT,NONE
KR,4266992162,110,420,13,1.58576E+12,DUO_CARRY,BOTTOM
KR,4266826956,21,420,13,1.58576E+12,DUO_CARRY,BOTTOM
KR,4266726332,429,420,13,1.58575E+12,DUO_CARRY,BOTTOM
KR,4266618138,110,420,13,1.58575E+12,DUO,NONE
KR,4265921572,57,450,13,1.58574E+12,DUO_SUPPORT,NONE
KR,4265404480,21,420,13,1.58573E+12,DUO_CARRY,BOTTOM
KR,4264077561,523,420,13,1.58568E+12,DUO,NONE
KR,4264112145,145,420,13,1.58568E+12,SOLO,BOTTOM
KR,4264017078,21,420,13,1.58567E+12,DUO_CARRY,BOTTOM
KR,4263953599,110,420,13,1.58567E+12,DUO,NONE
KR,4263862530,110,420,13,1.58567E+12,DUO_CARRY,BOTTOM
KR,4263644203,523,420,13,1.58567E+12,DUO_CARRY,BOTTOM
KR,4263379873,429,420,13,1.58567E+12,DUO,NONE
KR,4263295743,523,420,13,1.58566E+12,DUO_CARRY,BOTTOM
KR,4263196235,523,420,13,1.58566E+12,DUO_CARRY,BOTTOM
KR,4263074914,523,420,13,1.58566E+12,DUO_CARRY,BOTTOM
KR,4262916012,21,420,13,1.58565E+12,DUO_CARRY,BOTTOM
KR,4262773158,21,420,13,1.58565E+12,DUO_CARRY,BOTTOM
KR,4262611946,145,420,13,1.58564E+12,DUO_CARRY,BOTTOM
KR,4262454735,15,420,13,1.58564E+12,DUO_CARRY,BOTTOM
KR,4262355773,145,420,13,1.58564E+12,SOLO,BOTTOM
KR,4262268924,429,420,13,1.58564E+12,DUO_CARRY,BOTTOM
KR,4262270373,202,420,13,1.58563E+12,DUO_CARRY,BOTTOM
KR,4252236335,154,450,13,1.58532E+12,DUO,NONE
KR,4227316055,21,420,13,1.58455E+12,DUO_SUPPORT,NONE
KR,4227302239,110,420,13,1.58455E+12,DUO,NONE
KR,4227193467,121,450,13,1.58454E+12,DUO,MID
KR,4226327973,110,420,13,1.58452E+12,DUO_CARRY,BOTTOM
KR,4226332431,145,420,13,1.58452E+12,DUO_SUPPORT,NONE
KR,4225858845,21,420,13,1.58451E+12,DUO_CARRY,BOTTOM
KR,4225179798,523,420,13,1.58447E+12,DUO_CARRY,BOTTOM
KR,4225186396,523,420,13,1.58446E+12,DUO_CARRY,BOTTOM
KR,4225201536,145,420,13,1.58446E+12,DUO_CARRY,BOTTOM
KR,4225025533,81,420,13,1.58446E+12,DUO_CARRY,BOTTOM
KR,4224104461,29,450,13,1.58444E+12,DUO_SUPPORT,NONE
KR,4224049812,145,420,13,1.58444E+12,DUO_SUPPORT,NONE
KR,4224001363,110,420,13,1.58444E+12,DUO_CARRY,BOTTOM
KR,4223914510,145,420,13,1.58443E+12,DUO_SUPPORT,NONE
KR,4223409639,134,420,13,1.58442E+12,DUO_CARRY,BOTTOM
KR,4222978720,145,420,13,1.58438E+12,DUO,NONE
KR,4222936846,145,420,13,1.58438E+12,DUO_SUPPORT,NONE
KR,4222973812,145,420,13,1.58438E+12,DUO_SUPPORT,NONE
KR,4222891155,110,420,13,1.58438E+12,SOLO,BOTTOM
KR,4222787941,15,420,13,1.58437E+12,DUO_CARRY,BOTTOM
KR,4222760862,110,420,13,1.58437E+12,SOLO,BOTTOM
KR,4222704623,110,420,13,1.58437E+12,DUO_SUPPORT,NONE
KR,4222533643,145,420,13,1.58437E+12,DUO_CARRY,BOTTOM
KR,4222483989,21,420,13,1.58436E+12,DUO_CARRY,BOTTOM
KR,4222398142,12,420,13,1.58436E+12,DUO,NONE
KR,4222279605,81,420,13,1.58436E+12,DUO_CARRY,BOTTOM
KR,4222294242,202,420,13,1.58436E+12,DUO,NONE
KR,4222217115,523,420,13,1.58436E+12,DUO_CARRY,BOTTOM
KR,4222140346,223,420,13,1.58435E+12,NONE,JUNGLE
KR,4221925431,81,420,13,1.58435E+12,DUO,NONE
KR,4221498445,119,420,13,1.58434E+12,DUO_CARRY,BOTTOM
KR,4219638275,41,450,13,1.58426E+12,DUO_SUPPORT,NONE
KR,4219630668,21,420,13,1.58426E+12,DUO_CARRY,BOTTOM
KR,4219523927,21,420,13,1.58426E+12,DUO_SUPPORT,NONE
KR,4219178019,145,420,13,1.58425E+12,DUO_CARRY,BOTTOM
KR,4218427860,145,420,13,1.58421E+12,DUO_CARRY,BOTTOM
KR,4285633539,246,420,13,1.58636E+12,NONE,JUNGLE
KR,4285457674,145,420,13,1.58636E+12,DUO_SUPPORT,NONE
KR,4285239976,235,420,13,1.58636E+12,DUO_SUPPORT,NONE
KR,4285079905,64,420,13,1.58636E+12,NONE,JUNGLE
KR,4284994848,235,420,13,1.58635E+12,SOLO,BOTTOM
KR,4284875284,2,420,13,1.58635E+12,NONE,JUNGLE
KR,4284737457,245,420,13,1.58635E+12,NONE,JUNGLE
KR,4283242944,64,420,13,1.58629E+12,NONE,JUNGLE
KR,4283227771,104,420,13,1.58628E+12,NONE,JUNGLE
KR,4283155794,64,420,13,1.58628E+12,NONE,JUNGLE
KR,4283150509,163,420,13,1.58628E+12,NONE,JUNGLE
KR,4283061688,517,420,13,1.58628E+12,NONE,JUNGLE
KR,4282993451,421,420,13,1.58627E+12,NONE,JUNGLE
KR,4282915015,64,420,13,1.58627E+12,NONE,JUNGLE
KR,4282860443,81,420,13,1.58627E+12,DUO_SUPPORT,NONE
KR,4282740948,245,420,13,1.58627E+12,NONE,JUNGLE
KR,4281963202,79,420,13,1.58626E+12,DUO_SUPPORT,NONE
KR,4281855912,517,420,13,1.58625E+12,NONE,JUNGLE
KR,4281800310,60,420,13,1.58625E+12,NONE,JUNGLE
KR,4281407194,60,420,13,1.58624E+12,DUO_SUPPORT,NONE
KR,4279355757,235,420,13,1.58616E+12,DUO_SUPPORT,BOTTOM
KR,4278091500,421,420,13,1.5861E+12,NONE,JUNGLE
KR,4277944444,64,420,13,1.5861E+12,NONE,JUNGLE
KR,4277884685,64,420,13,1.5861E+12,NONE,JUNGLE
KR,4277804510,64,420,13,1.58609E+12,DUO_SUPPORT,NONE
KR,4277677982,875,420,13,1.58609E+12,DUO_SUPPORT,NONE
KR,4276977803,421,420,13,1.58608E+12,NONE,JUNGLE
KR,4276906836,60,420,13,1.58608E+12,NONE,JUNGLE
KR,4276754269,64,420,13,1.58608E+12,NONE,JUNGLE
KR,4275323434,30,420,13,1.58602E+12,NONE,JUNGLE
KR,4275198393,76,420,13,1.58602E+12,NONE,JUNGLE
KR,4275190649,421,420,13,1.58602E+12,NONE,JUNGLE
KR,4275115027,421,420,13,1.58602E+12,DUO_SUPPORT,NONE
KR,4274960499,64,420,13,1.58601E+12,NONE,JUNGLE
KR,4274768650,163,420,13,1.58601E+12,NONE,JUNGLE
KR,4274658879,421,420,13,1.58601E+12,NONE,JUNGLE
KR,4274578727,246,420,13,1.58601E+12,NONE,JUNGLE
KR,4274463273,245,420,13,1.586E+12,NONE,JUNGLE
KR,4274330870,79,420,13,1.586E+12,DUO_SUPPORT,BOTTOM
KR,4274118959,203,420,13,1.586E+12,NONE,JUNGLE
KR,4273926152,421,420,13,1.58599E+12,NONE,JUNGLE
KR,4273698426,64,420,13,1.58599E+12,NONE,JUNGLE
KR,4273587241,64,420,13,1.58599E+12,NONE,JUNGLE
KR,4273476976,2,420,13,1.58599E+12,NONE,JUNGLE
KR,4273337490,60,420,13,1.58598E+12,NONE,JUNGLE
KR,4273305993,64,420,13,1.58598E+12,DUO_SUPPORT,NONE
KR,4272570720,517,420,13,1.58594E+12,NONE,JUNGLE
KR,4272486231,64,420,13,1.58594E+12,NONE,JUNGLE
KR,4272402618,245,420,13,1.58593E+12,NONE,JUNGLE
KR,4272135564,104,420,13,1.58593E+12,NONE,JUNGLE
KR,4271947877,64,420,13,1.58593E+12,NONE,JUNGLE
KR,4271926794,421,420,13,1.58593E+12,NONE,JUNGLE
KR,4271758617,64,420,13,1.58592E+12,NONE,JUNGLE
KR,4271689378,59,420,13,1.58592E+12,NONE,JUNGLE
KR,4271631352,104,420,13,1.58592E+12,DUO_SUPPORT,NONE
KR,4271200870,7,420,13,1.58591E+12,SOLO,MID
KR,4271009782,64,420,13,1.58591E+12,NONE,JUNGLE
KR,4270932026,421,420,13,1.5859E+12,DUO_SUPPORT,MID
KR,4267908572,246,420,13,1.58581E+12,DUO,NONE
KR,4267124859,245,420,13,1.58577E+12,NONE,JUNGLE
KR,4267082392,145,420,13,1.58577E+12,DUO_CARRY,BOTTOM
KR,4267007787,64,420,13,1.58576E+12,NONE,JUNGLE
KR,4266905503,30,420,13,1.58576E+12,NONE,JUNGLE
KR,4266828294,245,420,13,1.58576E+12,NONE,JUNGLE
KR,4266752725,203,420,13,1.58575E+12,NONE,JUNGLE
KR,4266634160,421,420,13,1.58575E+12,NONE,JUNGLE
KR,4266680183,421,420,13,1.58575E+12,DUO,NONE
KR,4266523999,245,420,13,1.58575E+12,DUO_SUPPORT,NONE
KR,4265411279,421,420,13,1.58573E+12,DUO_SUPPORT,NONE
KR,4263983914,421,420,13,1.58567E+12,NONE,JUNGLE
KR,4263797792,79,420,13,1.58567E+12,NONE,JUNGLE
KR,4263649621,121,420,13,1.58567E+12,NONE,JUNGLE
KR,4263622633,245,420,13,1.58567E+12,NONE,JUNGLE
KR,4263450734,245,420,13,1.58566E+12,NONE,JUNGLE
KR,4263292911,517,420,13,1.58566E+12,NONE,JUNGLE
KR,4262785197,163,420,13,1.58565E+12,DUO_SUPPORT,NONE
KR,4262679707,245,420,13,1.58565E+12,DUO_SUPPORT,NONE
KR,4262712731,59,420,13,1.58565E+12,NONE,JUNGLE
KR,4262556321,30,420,13,1.58565E+12,NONE,JUNGLE
KR,4262458259,76,420,13,1.58564E+12,NONE,JUNGLE
KR,4262124785,32,420,13,1.58563E+12,DUO,NONE
KR,4260302244,104,420,13,1.58556E+12,DUO_SUPPORT,NONE
KR,4260161587,236,420,13,1.58556E+12,DUO_CARRY,BOTTOM
KR,4259854590,245,420,13,1.58556E+12,DUO_SUPPORT,NONE
KR,4259649311,164,420,13,1.58556E+12,SOLO,TOP
KR,4259673583,60,420,13,1.58555E+12,DUO_SUPPORT,NONE
KR,4259601840,245,420,13,1.58555E+12,NONE,JUNGLE
KR,4259487465,104,420,13,1.58555E+12,DUO_SUPPORT,NONE
KR,4258758357,64,420,13,1.5855E+12,NONE,JUNGLE
KR,4258764216,2,420,13,1.5855E+12,DUO_SUPPORT,NONE
KR,4258664615,60,420,13,1.5855E+12,NONE,JUNGLE
KR,4258543506,2,420,13,1.58549E+12,DUO_SUPPORT,NONE
KR,4258366706,64,420,13,1.58549E+12,NONE,JUNGLE
KR,4257517236,421,420,13,1.58548E+12,NONE,JUNGLE
KR,4257379549,104,420,13,1.58548E+12,NONE,JUNGLE
KR,4257318496,30,420,13,1.58547E+12,DUO_SUPPORT,NONE
KR,4257302421,517,420,13,1.58547E+12,DUO_SUPPORT,NONE
KR,4257213957,245,420,13,1.58547E+12,NONE,JUNGLE
KR,4256755824,64,420,13,1.58546E+12,NONE,JUNGLE
KR,4255623712,60,420,13,1.58541E+12,NONE,JUNGLE
KR,4286437514,523,420,13,1.58641E+12,DUO_CARRY,BOTTOM
KR,4286354538,523,420,13,1.58641E+12,DUO,NONE
KR,4285407894,523,420,13,1.58636E+12,NONE,JUNGLE
KR,4285382155,523,420,13,1.58636E+12,DUO_SUPPORT,NONE
KR,4285280459,523,420,13,1.58636E+12,DUO_SUPPORT,NONE
KR,4285062853,523,420,13,1.58635E+12,DUO_SUPPORT,NONE
KR,4284928815,523,420,13,1.58635E+12,DUO_CARRY,BOTTOM
KR,4284777576,110,420,13,1.58635E+12,DUO_CARRY,BOTTOM
KR,4284691636,429,420,13,1.58634E+12,DUO_CARRY,BOTTOM
KR,4284585978,429,420,13,1.58634E+12,DUO_CARRY,BOTTOM
KR,4284342606,429,420,13,1.58633E+12,DUO_CARRY,BOTTOM
KR,4284267642,429,420,13,1.58633E+12,DUO_SUPPORT,NONE
KR,4284272546,429,420,13,1.58633E+12,DUO_SUPPORT,NONE
KR,4284112161,76,420,13,1.58632E+12,NONE,JUNGLE
KR,4283769568,81,420,13,1.58632E+12,DUO_SUPPORT,NONE
KR,4283823996,59,420,13,1.58632E+12,NONE,JUNGLE
KR,4283069349,429,420,13,1.58628E+12,DUO_CARRY,BOTTOM
KR,4283030363,64,420,13,1.58627E+12,NONE,JUNGLE
KR,4282897761,429,420,13,1.58627E+12,DUO_CARRY,BOTTOM
KR,4282819133,429,420,13,1.58627E+12,DUO_CARRY,BOTTOM
KR,4282782093,81,420,13,1.58627E+12,SOLO,BOTTOM
KR,4282722084,429,420,13,1.58627E+12,DUO_CARRY,BOTTOM
KR,4282591530,429,420,13,1.58626E+12,SOLO,BOTTOM
KR,4282501426,145,420,13,1.58626E+12,DUO_CARRY,BOTTOM
KR,4282321275,523,420,13,1.58626E+12,NONE,JUNGLE
KR,4282006458,429,420,13,1.58626E+12,DUO_SUPPORT,NONE
KR,4281961704,429,420,13,1.58625E+12,DUO_CARRY,BOTTOM
KR,4281873016,21,420,13,1.58625E+12,DUO_CARRY,BOTTOM
KR,4281811542,145,420,13,1.58625E+12,DUO_CARRY,BOTTOM
KR,4281652766,110,420,13,1.58625E+12,DUO_CARRY,BOTTOM
KR,4281509567,69,420,13,1.58624E+12,SOLO,MID
KR,4281451362,81,420,13,1.58624E+12,DUO_CARRY,BOTTOM
KR,4281424819,429,420,13,1.58624E+12,DUO_SUPPORT,NONE
KR,4281392602,429,420,13,1.58624E+12,DUO_SUPPORT,NONE
KR,4281246298,523,420,13,1.58623E+12,DUO_CARRY,BOTTOM
KR,4280596085,523,420,13,1.58619E+12,DUO_CARRY,BOTTOM
KR,4280499965,110,420,13,1.58619E+12,DUO_CARRY,BOTTOM
KR,4280407977,235,420,13,1.58619E+12,DUO_SUPPORT,NONE
KR,4280023865,64,420,13,1.58618E+12,NONE,JUNGLE
KR,4279896468,523,420,13,1.58617E+12,DUO_CARRY,BOTTOM
KR,4279811565,412,420,13,1.58617E+12,DUO_SUPPORT,BOTTOM
KR,4279614686,235,420,13,1.58617E+12,DUO_SUPPORT,NONE
KR,4279495291,429,420,13,1.58616E+12,DUO_CARRY,BOTTOM
KR,4279379158,429,420,13,1.58616E+12,DUO_CARRY,BOTTOM
KR,4279340361,81,420,13,1.58616E+12,DUO_CARRY,BOTTOM
KR,4279061137,523,420,13,1.58615E+12,DUO_CARRY,BOTTOM
KR,4278984627,429,420,13,1.58615E+12,DUO,NONE
KR,4278920661,523,420,13,1.58615E+12,DUO_CARRY,BOTTOM
KR,4278733921,429,420,13,1.58615E+12,DUO_SUPPORT,NONE
KR,4278688545,429,420,13,1.58615E+12,DUO_SUPPORT,NONE
KR,4278352899,81,420,13,1.58611E+12,DUO_SUPPORT,NONE
KR,4278400071,202,420,13,1.58611E+12,DUO_SUPPORT,NONE
KR,4278326178,523,420,13,1.58611E+12,DUO_CARRY,BOTTOM
KR,4278142400,429,420,13,1.5861E+12,DUO_CARRY,BOTTOM
KR,4278061025,875,420,13,1.5861E+12,SOLO,TOP
KR,4277484948,235,420,13,1.58609E+12,NONE,JUNGLE
KR,4277129540,110,420,13,1.58609E+12,DUO_CARRY,BOTTOM
KR,4276892328,110,420,13,1.58608E+12,DUO_CARRY,BOTTOM
KR,4276806399,429,420,13,1.58608E+12,DUO_SUPPORT,NONE
KR,4276679277,523,420,13,1.58608E+12,DUO_CARRY,BOTTOM
KR,4276240150,429,420,13,1.58606E+12,DUO_SUPPORT,NONE
KR,4276162272,429,420,13,1.58606E+12,DUO_CARRY,BOTTOM
KR,4275275369,523,420,13,1.58602E+12,DUO_CARRY,BOTTOM
KR,4275198393,523,420,13,1.58602E+12,DUO_CARRY,BOTTOM
KR,4275132098,110,420,13,1.58602E+12,SOLO,BOTTOM
KR,4275121239,523,420,13,1.58602E+12,DUO_CARRY,BOTTOM
KR,4274199545,110,420,13,1.586E+12,DUO_CARRY,BOTTOM
KR,4274125066,64,420,13,1.586E+12,DUO_SUPPORT,NONE
KR,4273952189,523,420,13,1.58599E+12,NONE,JUNGLE
KR,4273677644,523,420,13,1.58599E+12,DUO_SUPPORT,NONE
KR,4273579247,429,420,13,1.58599E+12,DUO_CARRY,BOTTOM
KR,4273543675,2,420,13,1.58599E+12,DUO_SUPPORT,NONE
KR,4273460072,21,420,13,1.58598E+12,DUO_CARRY,BOTTOM
KR,4273373602,110,420,13,1.58598E+12,DUO_SUPPORT,NONE
KR,4273313665,429,420,13,1.58598E+12,DUO_CARRY,BOTTOM
KR,4271845891,523,420,13,1.58593E+12,DUO_CARRY,BOTTOM
KR,4271082568,429,420,13,1.58591E+12,DUO_CARRY,BOTTOM
KR,4270324389,69,420,13,1.58589E+12,DUO_SUPPORT,NONE
KR,4270157393,523,420,13,1.58589E+12,DUO_CARRY,BOTTOM
KR,4269831260,523,420,13,1.58586E+12,DUO_CARRY,BOTTOM
KR,4269735236,523,420,13,1.58585E+12,DUO_CARRY,BOTTOM
KR,4269669775,157,420,13,1.58585E+12,DUO_CARRY,BOTTOM
KR,4269646219,429,420,13,1.58585E+12,DUO_CARRY,BOTTOM
KR,4269682485,429,420,13,1.58585E+12,DUO_SUPPORT,NONE
KR,4269616204,145,420,13,1.58584E+12,DUO,TOP
KR,4268430586,429,420,13,1.58582E+12,DUO,NONE
KR,4268351814,429,420,13,1.58582E+12,DUO_CARRY,BOTTOM
KR,4267861616,110,420,13,1.5858E+12,DUO_CARRY,BOTTOM
KR,4267757038,523,420,13,1.5858E+12,DUO,NONE
KR,4267782435,58,420,13,1.5858E+12,DUO_SUPPORT,NONE
KR,4267070069,517,420,13,1.58577E+12,NONE,JUNGLE
KR,4266957986,523,420,13,1.58576E+12,DUO,NONE
KR,4267021916,69,420,13,1.58576E+12,DUO_CARRY,BOTTOM
KR,4266886971,523,420,13,1.58576E+12,DUO_CARRY,BOTTOM
KR,4266787368,110,420,13,1.58576E+12,DUO,BOTTOM
KR,4266707812,145,420,13,1.58575E+12,DUO_CARRY,BOTTOM
KR,4265910978,58,420,13,1.58574E+12,DUO_SUPPORT,NONE
KR,4264748593,145,420,13,1.58571E+12,DUO_SUPPORT,NONE
KR,4263950034,22,420,13,1.58567E+12,DUO_CARRY,BOTTOM
KR,4263792523,523,420,13,1.58567E+12,DUO_CARRY,BOTTOM
KR,4286312139,236,420,13,1.58641E+12,SOLO,TOP
KR,4285695495,39,420,13,1.58636E+12,DUO,TOP
KR,4285429722,62,420,13,1.58636E+12,SOLO,TOP
KR,4285481234,39,420,13,1.58636E+12,SOLO,TOP
KR,4285288507,24,420,13,1.58636E+12,DUO,NONE
KR,4285118920,62,420,13,1.58636E+12,DUO,TOP
KR,4285120132,875,420,13,1.58635E+12,SOLO,TOP
KR,4284758123,84,420,13,1.58635E+12,SOLO,TOP
KR,4284151953,62,420,13,1.58633E+12,DUO_SUPPORT,NONE
KR,4283996852,62,420,13,1.58633E+12,SOLO,TOP
KR,4283876976,875,420,13,1.58632E+12,SOLO,TOP
KR,4283832079,62,420,13,1.58632E+12,SOLO,TOP
KR,4283646311,24,420,13,1.58632E+12,SOLO,TOP
KR,4282709724,62,420,13,1.58627E+12,DUO,NONE
KR,4282690669,875,420,13,1.58626E+12,SOLO,TOP
KR,4282602205,875,420,13,1.58626E+12,DUO_SUPPORT,NONE
KR,4282453095,24,420,13,1.58626E+12,SOLO,TOP
KR,4282193007,62,420,13,1.58626E+12,DUO,MID
KR,4281983719,516,420,13,1.58626E+12,SOLO,TOP
KR,4281855912,875,420,13,1.58625E+12,SOLO,TOP
KR,4281870264,201,420,13,1.58625E+12,SOLO,BOTTOM
KR,4281498802,875,420,13,1.58624E+12,SOLO,TOP
KR,4281521985,266,420,13,1.58624E+12,SOLO,TOP
KR,4281412653,62,420,13,1.58624E+12,SOLO,TOP
KR,4281322224,62,420,13,1.58623E+12,DUO_SUPPORT,NONE
KR,4280654030,875,420,13,1.58619E+12,SOLO,TOP
KR,4280539437,236,420,13,1.58619E+12,SOLO,TOP
KR,4280494413,266,420,13,1.58619E+12,SOLO,TOP
KR,4280440612,266,420,13,1.58619E+12,DUO_SUPPORT,NONE
KR,4280319601,875,420,13,1.58618E+12,SOLO,TOP
KR,4280174143,62,420,13,1.58618E+12,DUO_CARRY,TOP
KR,4280107315,875,420,13,1.58618E+12,DUO_SUPPORT,NONE
KR,4279998865,516,420,13,1.58618E+12,SOLO,TOP
KR,4279982744,39,420,13,1.58618E+12,DUO_SUPPORT,NONE
KR,4279842085,62,420,13,1.58617E+12,DUO_SUPPORT,NONE
KR,4279795226,62,420,13,1.58617E+12,DUO_SUPPORT,NONE
KR,4279729294,875,420,13,1.58617E+12,DUO,NONE
KR,4279690898,62,420,13,1.58617E+12,DUO_SUPPORT,TOP
KR,4279521072,164,420,13,1.58616E+12,DUO,MID
KR,4278887949,62,420,13,1.58615E+12,DUO_CARRY,TOP
KR,4278871833,875,420,13,1.58615E+12,SOLO,TOP
KR,4278801300,875,420,13,1.58615E+12,SOLO,TOP
KR,4278697442,266,420,13,1.58615E+12,DUO_SUPPORT,NONE
KR,4278712068,84,420,13,1.58614E+12,DUO_SUPPORT,TOP
KR,4277683928,120,1020,13,1.58609E+12,DUO,TOP
KR,4277486967,48,1020,13,1.58609E+12,NONE,JUNGLE
KR,4277442120,43,1020,13,1.58609E+12,DUO_SUPPORT,NONE
KR,4277216902,420,1020,13,1.58609E+12,DUO_SUPPORT,NONE
KR,4277191506,26,1020,13,1.58609E+12,DUO_SUPPORT,NONE
KR,4277056961,517,1020,13,1.58609E+12,DUO_SUPPORT,NONE
KR,4272613350,498,450,13,1.58594E+12,DUO_SUPPORT,NONE
KR,4272412675,875,420,13,1.58593E+12,DUO_SUPPORT,BOTTOM
KR,4272164587,236,420,13,1.58593E+12,SOLO,MID
KR,4271964776,236,420,13,1.58593E+12,SOLO,TOP
KR,4271758617,62,420,13,1.58592E+12,SOLO,TOP
KR,4270401869,84,420,13,1.58589E+12,SOLO,TOP
KR,4270295047,266,420,13,1.58589E+12,SOLO,TOP
KR,4270157393,164,420,13,1.58589E+12,SOLO,TOP
KR,4269709987,82,420,13,1.58585E+12,SOLO,TOP
KR,4269715796,236,420,13,1.58585E+12,DUO_SUPPORT,NONE
KR,4269672595,126,420,13,1.58585E+12,DUO,NONE
KR,4269333250,154,420,13,1.58584E+12,DUO_SUPPORT,NONE
KR,4269244335,236,420,13,1.58584E+12,SOLO,TOP
KR,4269144446,875,420,13,1.58583E+12,SOLO,TOP
KR,4269061085,236,420,13,1.58583E+12,DUO_SUPPORT,NONE
KR,4268628201,62,420,13,1.58583E+12,NONE,JUNGLE
KR,4266975613,875,420,13,1.58576E+12,DUO_SUPPORT,NONE
KR,4267001883,62,420,13,1.58576E+12,DUO_SUPPORT,NONE
KR,4266866231,266,420,13,1.58576E+12,NONE,JUNGLE
KR,4266827095,62,420,13,1.58576E+12,SOLO,TOP
KR,4266560350,133,420,13,1.58575E+12,SOLO,TOP
KR,4266421595,62,420,13,1.58575E+12,SOLO,TOP
KR,4266046164,164,420,13,1.58574E+12,SOLO,TOP
KR,4265439336,62,420,13,1.58573E+12,DUO_SUPPORT,NONE
KR,4265269544,62,420,13,1.58573E+12,SOLO,TOP
KR,4264896403,29,450,13,1.58572E+12,DUO_SUPPORT,TOP
KR,4264121379,58,420,13,1.58568E+12,SOLO,TOP
KR,4264014748,62,420,13,1.58567E+12,SOLO,TOP
KR,4263887893,58,420,13,1.58567E+12,SOLO,MID
KR,4263824026,62,420,13,1.58567E+12,DUO_SUPPORT,NONE
KR,4263606241,126,420,13,1.58567E+12,DUO,TOP
KR,4263640857,875,420,13,1.58567E+12,DUO_SUPPORT,NONE
KR,4263117539,875,420,13,1.58566E+12,DUO,TOP
KR,4262978330,875,420,13,1.58566E+12,SOLO,TOP
KR,4262889803,266,420,13,1.58565E+12,DUO_SUPPORT,NONE
KR,4262902372,58,420,13,1.58565E+12,SOLO,TOP
KR,4262781669,122,420,13,1.58565E+12,SOLO,TOP
KR,4261325663,62,420,13,1.58559E+12,DUO_SUPPORT,NONE
KR,4261218906,875,420,13,1.58559E+12,SOLO,TOP
KR,4261210745,126,420,13,1.58558E+12,SOLO,TOP
KR,4261124371,875,420,13,1.58558E+12,SOLO,TOP
KR,4260948315,39,420,13,1.58558E+12,SOLO,TOP
KR,4260838953,875,420,13,1.58558E+12,SOLO,TOP
KR,4260821640,62,420,13,1.58557E+12,DUO_SUPPORT,NONE
KR,4260655365,875,420,13,1.58557E+12,DUO,TOP
KR,4260583073,62,420,13,1.58557E+12,DUO_CARRY,TOP
KR,4260478374,62,420,13,1.58557E+12,DUO_SUPPORT,NONE
KR,4260460625,133,420,13,1.58557E+12,SOLO,TOP
KR,4260412671,516,420,13,1.58557E+12,SOLO,TOP
KR,4260294786,84,420,13,1.58556E+12,DUO_SUPPORT,NONE
